cd_aluno,cd_curso,dt_saida,ds_motivo
364981,GESFIN_EAD,2023-03-16,Razões financeiras
191270,LIC_PED_EAD,2023-03-16,Outros
191270,LIC_PED_EAD,2023-03-16,Outros
374065,GESFIN_EAD,2023-03-16,Outros
368464,EST_COS_EAD,2023-03-16,Outros
356873,LIC_PED_EAD,2023-03-16,Razões Particulares
356881,LIC_PED_EAD,2023-03-16,Razões financeiras
366470,LIC_PED_EAD,2023-03-16,Outros
285470,ADM_EAD,2023-03-16,Auditoria
371449,LIC_PED_EAD,2023-03-16,Razões financeiras
336678,LOG_EAD,2023-03-17,Outros
291658,PRO_GER_EAD,2023-03-17,Razões financeiras
275709,ADM_EAD,2023-03-17,Razões financeiras
365643,PRO_GER_EAD,2023-03-17,Razões Particulares
275709,ADM_EAD,2023-03-17,Outros
372909,LIC_PED_EAD,2023-03-17,Razões financeiras
1790002191,ED.FIS_EAD,2023-03-17,Outros
366666,CIC_EAD,2023-03-17,Razões Particulares
379415,LIC_PED_EAD,2023-03-17,Outros
380243,LIC_PED_EAD,2023-03-17,Outros
1790002992,EDU.ESP_EAD,2023-03-17,Doença
372666,LIC_PED_EAD,2023-03-17,Outros
357373,LIC_HIS_EAD,2023-03-17,Outros
335639,ADM_EAD,2023-03-20,Razões financeiras
330505,ADM_EAD,2023-03-20,Razões financeiras
344549,REC_HUM_EAD,2023-03-20,Outros
362962,LED_FIS_EAD,2023-03-20,Outros
382220,CIC_EAD,2023-03-20,Outros
358337,REC_HUM_EAD,2023-03-20,Outros
365872,BED_FIS_EAD,2023-03-20,Razões financeiras
377609,BED_FIS_EAD,2023-03-20,Outros
368529,EST_COS_EAD,2023-03-20,Razões financeiras
327725,REC_HUM_EAD,2023-03-20,Outros
358884,ED.FIS_EAD,2023-03-20,Outros
358884,BED_FIS_EAD,2023-03-20,Outros
358884,BED_FIS_EAD,2023-03-20,Outros
358884,ED.FIS_EAD,2023-03-20,Outros
358884,ED.FIS_EAD,2023-03-20,Outros
365120,LED_FIS_EAD,2023-03-20,Outros
369444,LED_FIS_EAD,2023-03-20,Razões financeiras
371333,BED_FIS_EAD,2023-03-20,Razões Particulares
364090,EST_COS_EAD,2023-03-20,Doença
380634,GES_HOS_EAD,2023-03-20,Outros
368677,GES_COM_EAD,2023-03-20,Razões Particulares
346070,ADM_EAD,2023-03-20,Outros
319927,CIC_EAD,2023-03-20,Outros
347785,PRO_GER_EAD,2023-03-20,Razões Particulares
377730,LED_FIS_EAD,2023-03-20,Razões Particulares
375703,EDU_ESP_EAD,2023-03-20,Outros
285224,LIC_HIS_EAD,2023-03-20,Outros
355168,LIC_PED_EAD,2023-03-20,Outros
282705,PED_EAD,2023-03-20,Doença
1790003226,ADM_EAD,2023-03-20,Outros
353556,LIC_PED_EAD,2023-03-20,Razões Particulares
353300,LIC_PED_EAD,2023-03-20,Doença
373450,GES_MAR_EAD,2023-03-20,Razões Particulares
369835,GES_PUB_EAD,2023-03-20,Razões Particulares
370779,LIC_PED_EAD,2023-03-20,Outros
364582,LIC_PED_EAD,2023-03-20,Razões Particulares
377021,LIC_PED_EAD,2023-03-20,Razões financeiras
1790002527,CIC_EAD,2023-03-21,Razões financeiras
373786,PRO_GER_EAD,2023-03-21,Razões Particulares
353947,GES_COM_EAD,2023-03-21,Razões Particulares
166080,LIC_PED_EAD,2023-03-21,Insatisfação
352393,LOG_EAD,2023-03-21,Outros
364197,REC_HUM_EAD,2023-03-21,Outros
288452,LIC_PED_EAD,2023-03-21,Razões financeiras
375568,LIC_PED_EAD,2023-03-21,Razões financeiras
370515,LIC_PED_EAD,2023-03-21,Outros
373107,LIC_PED_EAD,2023-03-21,Outros
363492,LIC_PED_EAD,2023-03-21,Razões Particulares
383404,ADE_SIS_EAD,2023-03-21,Razões financeiras
251508,ADM_EAD,2023-03-21,Razões financeiras
376580,BED_FIS_EAD,2023-03-22,Outros
377145,PRO_GER_EAD,2023-03-22,Razões Particulares
363420,GES_COM_EAD,2023-03-22,Razões Particulares
338790,ADM_EAD,2023-03-22,Outros
361010,CIC_EAD,2023-03-22,Razões Particulares
167825,CIC_EAD,2023-03-22,Razões financeiras
358329,CIC_EAD,2023-03-22,Outros
326575,LOG_EAD,2023-03-22,Outros
316804,GESFIN_EAD,2023-03-22,Razões financeiras
367603,CIC_EAD,2023-03-22,Outros
366984,ADE_SIS_EAD,2023-03-22,Razões financeiras
372534,CIC_EAD,2023-03-22,Outros
348960,GES_COM_EAD,2023-03-22,Razões Particulares
348935,LED_FIS_EAD,2023-03-23,Outros
376700,LED_FIS_EAD,2023-03-23,Mudança de cidade
370612,BED_FIS_EAD,2023-03-23,Razões Particulares
347670,CIC_EAD,2023-03-23,Razões Particulares
380960,EST_COS_EAD,2023-03-23,Outros
378931,ADM_EAD,2023-03-23,Razões Particulares
365066,LED_FIS_EAD,2023-03-23,Outros
358499,ADM_EAD,2023-03-23,Razões financeiras
379593,ADM_EAD,2023-03-23,Outros
199099,EDU.ESP_EAD,2023-03-23,Razões financeiras
153875,MAT_EAD,2023-03-23,Razões Particulares
278406,ADM_EAD,2023-03-23,Outros
300819,ADM_EAD,2023-03-23,Outros
357268,SER_SOC_EAD,2023-03-23,Razões Particulares
367897,LIC_PED_EAD,2023-03-23,Outros
357462,ADM_EAD,2023-03-23,Razões financeiras
356105,REC_HUM_EAD,2023-03-24,Razões financeiras
376335,CIC_EAD,2023-03-24,Outros
351804,ADM_EAD,2023-03-24,Razões financeiras
380553,GES_PUB_EAD,2023-03-25,Razões Particulares
350220,GES_HOS_EAD,2023-03-25,Razões financeiras
318777,EST_COS_EAD,2023-03-27,Doença
368928,LED_FIS_EAD,2023-03-27,Outros
195071,BED_FIS_EAD,2023-03-27,Outros
337534,ADM_EAD,2023-03-27,Razões Particulares
365074,ADM_EAD,2023-03-27,Razões Particulares
376343,BED_FIS_EAD,2023-03-27,Outros
257689,ED.FIS_EAD,2023-03-27,Outros
380553,GES_PUB_EAD,2023-03-27,Outros
235456,PED_EAD,2023-03-27,Razões financeiras
344336,BED_FIS_EAD,2023-03-27,Outros
338751,GES_PUB_EAD,2023-03-27,Razões financeiras
368944,SER_SOC_EAD,2023-03-27,Razões Particulares
338751,GES_PUB_EAD,2023-03-27,Outros
382050,PRO_IND_EAD,2023-03-27,Outros
326834,LIC_PED_EAD,2023-03-27,Razões Particulares
376440,LIC_PED_EAD,2023-03-27,Razões financeiras
376343,BED_FIS_EAD,2023-03-28,Outros
368383,TEC_INF_EAD,2023-03-28,Razões Particulares
361524,GES_PUB_EAD,2023-03-28,Razões Particulares
372844,SAU_PUB_EAD,2023-03-28,Razões Particulares
307317,LIC_PED_EAD,2023-03-28,Doença
369410,REC_HUM_EAD,2023-03-28,Outros
288029,GES_REC_HUM,2023-03-28,Outros
299994,REC_HUM_EAD,2023-03-28,Outros
339030,LIC_PED_EAD,2023-03-28,Razões Particulares
352720,LIC_PED_EAD,2023-03-28,Outros
379172,REC_HUM_EAD,2023-03-28,Outros
349400,LIC_PED_EAD,2023-03-28,Outros
375924,LOG_EAD,2023-03-28,Outros
381517,REC_HUM_EAD,2023-03-29,Outros
365600,EST_COS_EAD,2023-03-29,Razões Particulares
235758,PED_EAD,2023-03-29,Outros
375436,REC_HUM_EAD,2023-03-29,Outros
375169,REC_HUM_EAD,2023-03-29,Outros
335434,PRO_GER_EAD,2023-03-29,Razões Particulares
284546,PED_EAD,2023-03-29,Outros
363004,LED_FIS_EAD,2023-03-29,Outros
374960,GES_COM_EAD,2023-03-29,Razões financeiras
376971,GES_PUB_EAD,2023-03-29,Razões Particulares
245141,ADM_EAD,2023-03-29,Outros
379938,PRO_IND_EAD,2023-03-29,Razões Particulares
383795,SER_SOC_EAD,2023-03-29,Razões Particulares
380375,LIC_PED_EAD,2023-03-29,Outros
260124,PED_EAD,2023-03-30,Razões financeiras
352746,PRO_GER_EAD,2023-03-30,Razões financeiras
380600,PRO_GER_EAD,2023-03-30,Razões Particulares
364914,CIC_EAD,2023-03-30,Razões financeiras
361435,LED_FIS_EAD,2023-03-30,Outros
375487,LED_FIS_EAD,2023-03-30,Outros
333636,BED_FIS_EAD,2023-03-30,Mudança de cidade
343739,BED_FIS_EAD,2023-03-30,Razões financeiras
345154,EST_COS_EAD,2023-03-30,Outros
366208,EST_COS_EAD,2023-03-30,Razões financeiras
376254,ADM_EAD,2023-03-30,Razões financeiras
377560,ADM_EAD,2023-03-30,Razões Particulares
373692,LED_FIS_EAD,2023-03-30,Razões Particulares
340071,EST_COS_EAD,2023-03-30,Doença
378974,GES_COM_EAD,2023-03-30,Razões Particulares
381436,BED_FIS_EAD,2023-03-30,Razões Particulares
382823,LIC_PED_EAD,2023-03-30,Outros
1790002184,ADM_EAD,2023-03-30,Outros
1790002184,ADM_EAD,2023-03-30,Outros
360838,LIC_PED_EAD,2023-03-30,Outros
383021,LIC_PED_EAD,2023-03-30,Razões financeiras
333474,LIC_PED_EAD,2023-03-30,Razões financeiras
374340,LIC_PED_EAD,2023-03-30,Razões financeiras
374162,LIC_HIS_EAD,2023-03-30,Razões financeiras
358345,LIC_PED_EAD,2023-03-30,Outros
383587,LIC_PED_EAD,2023-03-30,Razões financeiras
247527,CIC_EAD,2023-03-31,Outros
381517,REC_HUM_EAD,2023-03-31,Outros
305039,CIC_EAD,2023-03-31,Outros
371953,LIC_PED_EAD,2023-03-31,Razões financeiras
371961,LIC_PED_EAD,2023-03-31,Razões financeiras
382653,LIC_PED_EAD,2023-03-31,Razões financeiras
341140,GES_AGR_EAD,2023-03-31,Razões Particulares
373336,ENG_COA_EAD,2023-03-31,Razões Particulares
373719,LED_FIS_EAD,2023-03-31,Outros
206553,LIC_PED_EAD,2023-03-31,Outros
323878,PRO_GER_EAD,2023-03-31,Razões Particulares
378206,PRO_GER_EAD,2023-03-31,Razões financeiras
374987,GES_COM_EAD,2023-03-31,Razões financeiras
343178,LIC_LET_EAD,2023-03-31,Outros
372542,LIC_LET_EAD,2023-03-31,Outros
360587,LIC_PED_EAD,2023-03-31,Razões financeiras
325358,LIC_LET_EAD,2023-03-31,Razões Particulares
359139,EDU_ESP_EAD,2023-03-31,Outros
361060,ADM_EAD,2023-04-01,Razões Particulares
321310,ADM_EAD,2023-04-03,Razões financeiras
358019,REC_HUM_EAD,2023-04-03,Outros
317100,EST_COS_EAD,2023-04-03,Razões Particulares
358090,BED_FIS_EAD,2023-04-03,Outros
358604,CIC_EAD,2023-04-03,Outros
355788,GES_HOS_EAD,2023-04-03,Razões Particulares
373506,BED_FIS_EAD,2023-04-03,Outros
366569,GES_COM_EAD,2023-04-03,Razões Particulares
381002,TEC_INF_EAD,2023-04-03,Razões Particulares
372020,LIC_PED_EAD,2023-04-03,Outros
326044,LOG_EAD,2023-04-04,Outros
320615,REC_HUM_EAD,2023-04-04,Outros
320615,REC_HUM_EAD,2023-04-04,Outros
320615,REC_HUM_EAD,2023-04-04,Outros
373972,BED_FIS_EAD,2023-04-04,Outros
348161,BED_FIS_EAD,2023-04-04,Razões financeiras
336995,SER_SOC_EAD,2023-04-04,Razões Particulares
369134,BED_FIS_EAD,2023-04-04,Razões Particulares
364655,GES_PUB_EAD,2023-04-04,Razões Particulares
372437,GES_AMB_EAD,2023-04-04,Razões Particulares
277499,HIST_EAD,2023-04-04,Outros
371031,GES_PUB_EAD,2023-04-04,Razões Particulares
133564,EDU.ESP_EAD,2023-04-04,Razões Particulares
373921,LIC_PED_EAD,2023-04-04,Outros
133580,EDU_ESP_EAD,2023-04-04,Razões Particulares
373921,LIC_PED_EAD,2023-04-04,Outros
370294,LOG_EAD,2023-04-05,Outros
370353,CIC_EAD,2023-04-05,Outros
336139,CIC_EAD,2023-04-05,Outros
347327,CIC_EAD,2023-04-05,Outros
386357,REC_HUM_EAD,2023-04-05,Outros
351480,CIC_EAD,2023-04-05,Outros
349230,CIC_EAD,2023-04-05,Outros
334225,GESFIN_EAD,2023-04-05,Outros
357624,LOG_EAD,2023-04-05,Outros
275709,ADM_EAD,2023-04-05,Razões financeiras
368235,GES_MAR_EAD,2023-04-05,Razões Particulares
240832,PED_EAD,2023-04-05,Outros
1790003606,ADM_EAD,2023-04-05,Razões Particulares
357853,LIC_PED_EAD,2023-04-05,Outros
362318,LIC_PED_EAD,2023-04-05,Outros
382467,LOG_EAD,2023-04-06,Outros
368893,GES_PUB_EAD,2023-04-06,Razões Particulares
386462,GES_AMB_EAD,2023-04-06,Razões Particulares
358302,LIC_PED_EAD,2023-04-06,Doença
365546,LIC_HIS_EAD,2023-04-06,Razões Particulares
363381,LIC_PED_EAD,2023-04-06,Outros
304911,LIC_PED_EAD,2023-04-06,Mudança de curso
358710,LIC_PED_EAD,2023-04-06,Outros
362996,LIC_PED_EAD,2023-04-06,Outros
377412,LIC_PED_EAD,2023-04-06,Outros
280044,LIC_PED_EAD,2023-04-08,Insatisfação
297729,LIC_PED_EAD,2023-04-08,Razões financeiras
321239,LIC_PED_EAD,2023-04-08,Razões financeiras
201144,LIC_PED_EAD,2023-04-08,Razões financeiras
381835,LED_FIS_EAD,2023-04-10,Razões Particulares
368081,REC_HUM_EAD,2023-04-10,Outros
372046,ADM_EAD,2023-04-10,Razões Particulares
362385,EST_COS_EAD,2023-04-10,Doença
359210,ADM_EAD,2023-04-10,Razões Particulares
385350,BED_FIS_EAD,2023-04-10,Venda com Inconsistência
361613,REC_HUM_EAD,2023-04-10,Outros
377528,ADM_EAD,2023-04-10,Razões Particulares
259770,PED_EAD,2023-04-10,Doença
318980,PRO_IND_EAD,2023-04-10,Mudança de cidade
319366,PRO_GER_EAD,2023-04-10,Mudança de cidade
319579,PRO_IND_EAD,2023-04-10,Mudança de cidade
379148,BED_FIS_EAD,2023-04-10,Razões financeiras
367050,BED_FIS_EAD,2023-04-10,Razões Particulares
252113,ADM_EAD,2023-04-10,Outros
177308,ADM_EAD,2023-04-10,Outros
376017,LED_FIS_EAD,2023-04-10,Razões financeiras
303761,PRO_IND_EAD,2023-04-10,Outros
337119,ADM_EAD,2023-04-10,Razões financeiras
1790000302,ADM_EAD,2023-04-10,Razões Particulares
357209,ADM_EAD,2023-04-10,Razões Particulares
326818,PRO_GER_EAD,2023-04-10,Razões Particulares
366062,GES_COM_EAD,2023-04-10,Razões Particulares
380456,GES_COM_EAD,2023-04-10,Razões Particulares
378958,LIC_HIS_EAD,2023-04-10,Razões financeiras
365988,CIC_EAD,2023-04-11,Outros
247047,GES_REC_HUM,2023-04-11,Outros
370329,BED_FIS_EAD,2023-04-11,Outros
364388,LED_FIS_EAD,2023-04-11,Razões Particulares
357136,SER_SOC_EAD,2023-04-11,Razões Particulares
354536,SER_SOC_EAD,2023-04-11,Razões Particulares
369550,GES_COM_EAD,2023-04-11,Razões financeiras
381789,GES_MAR_EAD,2023-04-11,Razões Particulares
356032,GES_PUB_EAD,2023-04-11,Razões Particulares
292573,REC_HUM_EAD,2023-04-11,Outros
229707,LIC_LET_EAD,2023-04-11,Razões Particulares
176913,LIC_GEO_EAD,2023-04-11,Doença
368235,GES_MAR_EAD,2023-04-11,Outros
347734,EDU_ESP_EAD,2023-04-11,Outros
371317,LIC_HIS_EAD,2023-04-11,Outros
173294,PED_EAD,2023-04-12,Razões Particulares
1790002716,PED_EAD,2023-04-12,Razões Particulares
385571,REC_HUM_EAD,2023-04-12,Outros
368235,GES_MAR_EAD,2023-04-12,Razões Particulares
374553,LED_FIS_EAD,2023-04-12,Outros
374994,LED_FIS_EAD,2023-04-12,Razões financeiras
366828,ADM_EAD,2023-04-12,Razões financeiras
344352,GES_PUB_EAD,2023-04-12,Razões Particulares
260540,BED_FIS_EAD,2023-04-13,Mudança de cidade
370000,ADM_EAD,2023-04-13,Razões Particulares
381673,BED_FIS_EAD,2023-04-14,Razões Particulares
301645,BED_FIS_EAD,2023-04-14,Auditoria
378198,BED_FIS_EAD,2023-04-14,Razões Particulares
354862,BED_FIS_EAD,2023-04-14,Outros
354094,BED_FIS_EAD,2023-04-14,Razões Particulares
1790002527,CIC_EAD,2023-04-14,Razões Particulares
362407,EST_COS_EAD,2023-04-14,Razões Particulares
386209,LED_FIS_EAD,2023-04-14,Razões financeiras
345936,BED_FIS_EAD,2023-04-14,Razões financeiras
385520,LIC_PED_EAD,2023-04-14,Razões Particulares
385520,LIC_PED_EAD,2023-04-14,Outros
377951,LIC_PED_EAD,2023-04-14,Razões Particulares
384680,LIC_PED_EAD,2023-04-14,Mudança de cidade
363462,LIC_PED_EAD,2023-04-14,Razões Particulares
382289,LIC_PED_EAD,2023-04-14,Outros
357837,LED_FIS_EAD,2023-04-15,Razões Particulares
365260,ADM_EAD,2023-04-17,Razões Particulares
319714,PRO_IND_EAD,2023-04-17,Mudança de cidade
253845,CIC_EAD,2023-04-17,Outros
387302,ADM_EAD,2023-04-17,Razões Particulares
361915,EST_COS_EAD,2023-04-17,Razões Particulares
344247,ADM_EAD,2023-04-17,Outros
344247,ADM_EAD,2023-04-17,Outros
342660,ADM_EAD,2023-04-17,Outros
365058,PRO_GER_EAD,2023-04-17,Razões Particulares
343518,PRO_GER_EAD,2023-04-17,Razões financeiras
387078,PRO_GER_EAD,2023-04-17,Razões financeiras
350498,LIC_PED_EAD,2023-04-17,Mudança de curso
343976,BED_FIS_EAD,2023-04-18,Razões Particulares
314542,PRO_GER_EAD,2023-04-18,Razões Particulares
341736,LIC_PED_EAD,2023-04-18,Razões financeiras
378540,LED_FIS_EAD,2023-04-18,Razões Particulares
341760,LED_FIS_EAD,2023-04-18,Outros
360080,LED_FIS_EAD,2023-04-18,Outros
360080,LED_FIS_EAD,2023-04-18,Outros
360080,LED_FIS_EAD,2023-04-18,Outros
378184,ADE_SIS_EAD,2023-04-18,Razões financeiras
364736,ADE_SIS_EAD,2023-04-18,Razões Particulares
386837,DES_INT_EAD,2023-04-18,Razões Particulares
350498,LIC_PED_EAD,2023-04-18,Outros
350498,LIC_PED_EAD,2023-04-18,Razões financeiras
371007,PRO_GER_EAD,2023-04-18,Razões Particulares
373670,GES_AGR_EAD,2023-04-18,Razões Particulares
381614,GES_PUB_EAD,2023-04-18,Razões Particulares
380634,GES_HOS_EAD,2023-04-18,Razões Particulares
363101,BED_FIS_EAD,2023-04-19,Outros
358264,CIC_EAD,2023-04-19,Razões Particulares
386969,PRO_IND_EAD,2023-04-19,Outros
380553,GES_PUB_EAD,2023-04-19,Razões Particulares
335515,REC_HUM_EAD,2023-04-19,Outros
378559,LOG_EAD,2023-04-19,Razões Particulares
378559,LOG_EAD,2023-04-19,Outros
378559,EMP_EAD,2023-04-19,Razões Particulares
284341,GES_REC_HUM,2023-04-19,Outros
255015,GES_HOS_EAD,2023-04-19,Outros
354277,GES_MAR_EAD,2023-04-19,Razões financeiras
385245,SER_SOC_EAD,2023-04-19,Razões financeiras
352843,GES_HOS_EAD,2023-04-19,Razões financeiras
335515,REC_HUM_EAD,2023-04-20,Outros
302889,LED_FIS_EAD,2023-04-20,Outros
136571,GES_MAR_EAD,2023-04-20,Razões profissionais
318459,EST_COS_EAD,2023-04-20,Razões financeiras
378125,EST_COS_EAD,2023-04-20,Razões financeiras
367204,ADM_EAD,2023-04-20,Razões financeiras
352576,LIC_PED_EAD,2023-04-20,Razões Particulares
366500,CIC_EAD,2023-04-20,Outros
1790002829,PED_EAD,2023-04-20,Razões Particulares
258227,PED_EAD,2023-04-20,Razões financeiras
381347,ADE_SIS_EAD,2023-04-20,Razões financeiras
387442,GES_AGR_EAD,2023-04-20,Razões Particulares
350425,SER_SOC_EAD,2023-04-20,Razões Particulares
379496,PRO_IND_EAD,2023-04-22,Razões financeiras
368192,ADM_EAD,2023-04-24,Venda com Inconsistência
362377,EST_COS_EAD,2023-04-24,Razões Particulares
368456,EST_COS_EAD,2023-04-24,Razões Particulares
374464,DES_INT_EAD,2023-04-24,Razões Particulares
385113,BED_FIS_EAD,2023-04-24,Outros
376785,PRO_IND_EAD,2023-04-24,Outros
375223,CIC_EAD,2023-04-25,Razões financeiras
371473,ADM_EAD,2023-04-25,Razões Particulares
344247,ADM_EAD,2023-04-25,Razões Particulares
365554,ADM_EAD,2023-04-25,Outros
379660,ADM_EAD,2023-04-25,Outros
377396,ADM_EAD,2023-04-25,Outros
382874,LED_FIS_EAD,2023-04-25,Razões financeiras
367158,ADM_EAD,2023-04-25,Razões financeiras
372100,PRO_IND_EAD,2023-04-25,Outros
333881,ADM_EAD,2023-04-25,Outros
374740,ADM_EAD,2023-04-25,Outros
383781,PRO_IND_EAD,2023-04-25,Razões Particulares
197040,LOG_EAD,2023-04-25,Venda com Inconsistência
381525,DES_INT_EAD,2023-04-25,Razões Particulares
387485,SER_SOC_EAD,2023-04-25,Razões Particulares
357632,EMP_EAD,2023-04-25,Razões Particulares
327690,LED_FIS_EAD,2023-04-25,Outros
354080,GES_MAR_EAD,2023-04-25,Razões Particulares
218314,GES_PUB_EAD,2023-04-25,Razões Particulares
335809,BED_FIS_EAD,2023-04-25,Outros
383094,BED_FIS_EAD,2023-04-25,Outros
381490,BED_FIS_EAD,2023-04-25,Outros
381665,BED_FIS_EAD,2023-04-25,Razões Particulares
357438,LED_FIS_EAD,2023-04-26,Outros
367867,ADM_EAD,2023-04-26,Outros
387051,BED_FIS_EAD,2023-04-26,Razões Particulares
366941,REC_HUM_EAD,2023-04-26,Outros
359058,EST_COS_EAD,2023-04-26,Outros
363527,REC_HUM_EAD,2023-04-26,Outros
378559,LOG_EAD,2023-04-26,Outros
366380,EST_COS_EAD,2023-04-26,Doença
342430,LED_FIS_EAD,2023-04-26,Outros
387256,REC_HUM_EAD,2023-04-26,Outros
309115,PRO_GER_EAD,2023-04-26,Razões Particulares
380766,LIC_PED_EAD,2023-04-26,Razões Particulares
237823,EDU.ESP_EAD,2023-04-26,Razões financeiras
370388,LIC_PED_EAD,2023-04-26,Outros
1790002894,EDU.ESP_EAD,2023-04-26,Razões financeiras
218861,EDU.ESP_EAD,2023-04-26,Outros
338026,CIC_EAD,2023-04-26,Razões Particulares
356040,LIC_PED_EAD,2023-04-26,Razões financeiras
385121,LIC_PED_EAD,2023-04-26,Outros
353459,CIC_EAD,2023-04-26,Razões Particulares
291780,LIC_PED_EAD,2023-04-26,Insatisfação
351430,GES_COM_EAD,2023-04-26,Razões Particulares
196973,HIST_EAD,2023-04-26,Outros
258880,LET_EAD,2023-04-26,Outros
332222,LIC_PED_EAD,2023-04-26,Razões Particulares
383510,LIC_PED_EAD,2023-04-26,Razões financeiras
167132,LET_EAD,2023-04-26,Outros
316022,LIC_PED_EAD,2023-04-26,Razões Particulares
356229,LIC_LET_EAD,2023-04-26,Razões financeiras
386870,LIC_PED_EAD,2023-04-26,Outros
386659,GES_AMB_EAD,2023-04-26,Razões Particulares
387167,LIC_PED_EAD,2023-04-26,Outros
258340,LIC_HIS_EAD,2023-04-26,Outros
385628,LIC_HIS_EAD,2023-04-26,Outros
365384,MAT_EAD,2023-04-26,Razões financeiras
376947,LIC_PED_EAD,2023-04-27,Outros
382114,LIC_PED_EAD,2023-04-27,Razões financeiras
368367,LIC_PED_EAD,2023-04-27,Outros
385849,SAU_PUB_EAD,2023-04-27,Razões Particulares
337763,GES_PUB_EAD,2023-04-27,Razões Particulares
363314,TEC_INF_EAD,2023-04-27,Razões Particulares
389599,LIC_PED_EAD,2023-04-27,Outros
386470,LIC_LET_EAD,2023-04-27,Outros
315417,EDU_ESP_EAD,2023-04-27,Outros
369878,LIC_PED_EAD,2023-04-27,Outros
384443,LIC_PED_EAD,2023-04-27,Outros
369878,LIC_PED_EAD,2023-04-27,Outros
369878,LIC_PED_EAD,2023-04-27,Outros
363039,ADM_EAD,2023-04-28,Razões Particulares
306833,REC_HUM_EAD,2023-04-28,Outros
385423,REC_HUM_EAD,2023-04-28,Outros
382777,TEC_INF_EAD,2023-04-28,Razões Particulares
367182,ADM_EAD,2023-04-28,Razões financeiras
373263,EST_COS_EAD,2023-04-28,Outros
354846,PRO_GER_EAD,2023-04-28,Outros
358221,PRO_GER_EAD,2023-04-28,Outros
174350,PED_EAD,2023-04-28,Outros
383412,EDU_ESP_EAD,2023-04-28,Razões Particulares
379865,ADM_EAD,2023-05-02,Outros
381355,REC_HUM_EAD,2023-05-02,Outros
323436,REC_HUM_EAD,2023-05-02,Outros
339847,GESFIN_EAD,2023-05-02,Outros
380030,PRO_IND_EAD,2023-05-02,Outros
362350,GES_COM_EAD,2023-05-02,Razões financeiras
362350,GES_COM_EAD,2023-05-02,Outros
383730,GES_HOS_EAD,2023-05-02,Razões financeiras
356288,GES_MAR_EAD,2023-05-02,Razões Particulares
386748,SAU_PUB_EAD,2023-05-02,Razões Particulares
386985,SAU_PUB_EAD,2023-05-02,Razões Particulares
330157,PRO_IND_EAD,2023-05-02,Outros
271002,ADM_EAD,2023-05-02,Insatisfação
336309,ED.FIS_EAD,2023-05-03,Razões Particulares
359562,EST_COS_EAD,2023-05-03,Outros
385334,BED_FIS_EAD,2023-05-03,Outros
364693,EST_COS_EAD,2023-05-03,Razões financeiras
361680,GES_AMB_EAD,2023-05-03,Outros
364485,ADM_EAD,2023-05-03,Outros
339065,BED_FIS_EAD,2023-05-03,Outros
376513,ADE_SIS_EAD,2023-05-03,Razões Particulares
370574,LOG_EAD,2023-05-04,Outros
276802,LOGIST,2023-05-04,Outros
359716,REC_HUM_EAD,2023-05-04,Outros
367913,PRO_IND_EAD,2023-05-04,Outros
334039,EST_COS_EAD,2023-05-04,Razões financeiras
334853,BED_FIS_EAD,2023-05-04,Razões Particulares
366950,EST_COS_EAD,2023-05-04,Outros
365163,LED_FIS_EAD,2023-05-04,Outros
357306,LED_FIS_EAD,2023-05-04,Outros
